,movie,year,production_budget,domestic_gross,foreign_gross,worldwide_gross,month,profit,profit_margin,roi,pct_foreign,match_key,popularity,release_date,original_language,vote_average,vote_count,genre_list,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
1530,Ida,2014,2600000,3827060,11471295,15298355,5,12698355,0.8300470867619427,4.8839826923076926,0.7498384630242925,2014 Ida,7.568,2014-05-02,pl,7.3,455,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1531,A Haunted House,2013,2500000,40041683,19880875,59922558,1,57422558,0.9582794846641894,22.9690232,0.3317761401307334,2013 A Haunted House,6.909,2013-01-11,en,5.5,871,"['Comedy', 'Horror']","Comedy,Horror",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1532,Kevin Hart: Let Me Explain,2013,2500000,32244051,83204,32327255,7,29827255,0.9226658743527714,11.930902,0.0025738034361408044,2013 Kevin Hart: Let Me Explain,8.476,2013-07-03,en,6.9,142,"['Comedy', 'Documentary']","Comedy,Documentary",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,The Spectacular Now,2013,2500000,6852971,63980,6916951,8,4416951,0.6385690747267112,1.7667804,0.009249740239594005,2013 The Spectacular Now,13.679,2013-09-13,en,6.6,1801,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1534,Hunt for the Wilderpeople,2016,2500000,5205471,18640062,23845533,6,21345533,0.8951585607249793,8.5382132,0.7817003713022477,2016 Hunt for the Wilderpeople,12.545,2016-06-24,en,7.8,915,"['Adventure', 'Comedy', 'Drama']","Adventure,Comedy,Drama",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1535,Robot & Frank,2012,2500000,3317468,1616888,4934356,8,2434356,0.4933482707773821,0.9737424,0.3276796404637201,2012 Robot & Frank,7.485,2012-08-16,en,6.9,620,"['Science Fiction', 'Comedy', 'Drama', 'Crime']","Science Fiction,Comedy,Drama,Crime",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1536,The Lost Medallion: The Adventures of Billy Stone,2013,2500000,549632,0,549632,3,-1950368,-3.548497904052166,-0.7801472,0.0,2013 The Lost Medallion: The Adventures of Billy Stone,2.164,2013-03-01,en,5.5,21,"['Adventure', 'Family']","Adventure,Family",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1537,Super,2011,2500000,327716,266217,593933,4,-1906067,-3.2092289871079736,-0.7624268,0.4482273253043694,2011 Super,11.36,2011-03-31,en,6.6,726,"['Comedy', 'Action', 'Drama']","Comedy,Action,Drama",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1538,8: The Mormon Proposition,2010,2500000,100280,0,100280,6,-2399720,-23.93019545273235,-0.959888,0.0,2010 8: The Mormon Proposition,2.19,2010-01-01,en,6.2,11,['Documentary'],Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,Underdogs,2013,2500000,35017,1357632,1392649,8,-1107351,-0.7951400532366735,-0.4429404,0.9748558323023245,2013 Underdogs,1.4,2013-04-06,en,5.5,16,"['Drama', 'Family']","Drama,Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1540,Christmas Mail,2010,2500000,0,0,0,12,-2500000,-inf,-1.0,0.0,2010 Christmas Mail,3.793,2010-12-01,en,5.4,29,"['Comedy', 'Family']","Comedy,Family",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1541,Stung,2015,2500000,0,0,0,7,-2500000,-inf,-1.0,0.0,2015 Stung,6.573,2015-07-03,en,5.1,91,"['Comedy', 'Horror']","Comedy,Horror",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1542,Antibirth,2016,2500000,0,0,0,9,-2500000,-inf,-1.0,0.0,2016 Antibirth,5.716,2016-09-02,en,4.8,66,['Horror'],Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1543,Do You Believe?,2015,2300000,12985600,1319331,14304931,3,12004931,0.8392162814347025,5.2195352173913045,0.09222910617324893,2015 Do You Believe?,5.599,2015-03-20,en,7.0,72,"['Fantasy', 'Drama']","Fantasy,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1544,Frontera,2014,2300000,59696,0,59696,9,-2240304,-37.5285446261056,-0.9740452173913043,0.0,2014 Frontera,9.723,2014-09-05,en,6.3,80,"['Western', 'Drama']","Western,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1545,Redemption Road,2011,2300000,29384,0,29384,8,-2270616,-77.27389055268173,-0.9872243478260869,0.0,2011 Redemption Road,1.128,2011-08-26,en,4.7,6,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1546,The Best Years of Our Lives,1946,2100000,23600000,0,23600000,11,21500000,0.9110169491525424,10.238095238095237,0.0,1946 The Best Years of Our Lives,9.647,1946-12-25,en,7.8,243,"['Drama', 'History', 'Romance']","Drama,History,Romance",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1547,Infected,2012,2100000,0,0,0,12,-2100000,-inf,-1.0,0.0,2012 Infected,2.168,2012-10-31,en,2.4,8,['Horror'],Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1548,Lies in Plain Sight,2010,2100000,0,0,0,12,-2100000,-inf,-1.0,0.0,2010 Lies in Plain Sight,1.4,2010-10-03,en,6.0,4,"['Drama', 'Mystery', 'Thriller']","Drama,Mystery,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1549,Courageous,2011,2000000,34522221,663663,35185884,9,33185884,0.9431590236584648,16.592942,0.01886162644087612,2011 Courageous,7.406,2011-09-30,en,7.0,128,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1550,It Follows,2015,2000000,14674077,8576678,23250755,3,21250755,0.9139812879194675,10.6253775,0.3688773977447184,2015 It Follows,18.419,2015-03-27,en,6.5,3485,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1551,It Follows,2015,2000000,14674077,8576678,23250755,3,21250755,0.9139812879194675,10.6253775,0.3688773977447184,2015 It Follows,18.419,2015-03-27,en,6.5,3485,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1552,Eighth Grade,2018,2000000,13539710,801306,14341016,7,12341016,0.8605398669104057,6.170508,0.05587512070274519,2018 Eighth Grade,14.777,2018-07-13,en,7.4,519,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1553,Hardcore Henry,2016,2000000,9252038,7935396,17187434,4,15187434,0.8836359167982841,7.593717,0.4616975401912816,2016 Hardcore Henry,10.459,2016-04-06,en,6.2,1294,"['Action', 'Adventure', 'Science Fiction']","Action,Adventure,Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1554,Winter's Bone,2010,2000000,6531503,9600048,16131551,6,14131551,0.8760193610645375,7.0657755,0.5951100424255548,2010 Winter's Bone,9.824,2010-06-11,en,6.9,931,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1555,The Florida Project,2017,2000000,5904366,5390958,11295324,10,9295324,0.8229355793600963,4.647662,0.47727342748202706,2017 The Florida Project,11.597,2017-10-06,en,7.4,1125,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1556,All Saints,2017,2000000,5802208,139786,5941994,8,3941994,0.6634126523857143,1.970997,0.02352509948680527,2017 All Saints,4.042,2017-08-25,en,6.1,25,"['Drama', 'Comedy']","Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1557,Inside Job,2010,2000000,4311834,3487423,7799257,10,5799257,0.7435653165423322,2.8996285,0.44714810654399517,2010 Inside Job,9.514,2010-10-08,en,7.8,466,['Documentary'],Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,We Are Your Friends,2015,2000000,3591417,6561998,10153415,8,8153415,0.8030219389239975,4.0767075,0.6462848214123031,2015 We Are Your Friends,10.809,2015-08-28,en,6.3,1241,"['Drama', 'Music', 'Romance', 'Comedy']","Drama,Music,Romance,Comedy",0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1559,Captive,2015,2000000,2583301,208672,2791973,9,791973,0.2836606944264862,0.3959865,0.07473997778631813,2015 Captive,6.474,2015-09-18,en,5.6,127,"['Crime', 'Drama', 'Thriller']","Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1560,Hearts Beat Loud,2018,2000000,2386254,34708,2420962,6,420962,0.1738821179349366,0.210481,0.01433644972535711,2018 Hearts Beat Loud,13.201,2018-06-08,en,7.4,87,"['Drama', 'Music', 'Comedy']","Drama,Music,Comedy",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1561,The Resurrection of Gavin Stone,2017,2000000,2303792,0,2303792,1,303792,0.13186607124254274,0.151896,0.0,2017 The Resurrection of Gavin Stone,1.509,2017-01-20,en,6.7,10,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1562,The Diary of a Teenage Girl,2015,2000000,1477002,802957,2279959,8,279959,0.12279124317586412,0.1399795,0.35218045587661884,2015 The Diary of a Teenage Girl,9.382,2015-08-28,en,6.7,460,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1563,Locke,2014,2000000,1370646,717744,2088390,4,88390,0.04232447004630361,0.044195,0.3436829327855429,2014 Locke,9.128,2014-04-25,en,6.9,1370,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1564,The Babadook,2014,2000000,950792,6531595,7482387,11,5482387,0.7327056192094848,2.7411935,0.8729293205497123,2014 The Babadook,11.502,2014-11-28,en,6.4,3528,"['Drama', 'Horror']","Drama,Horror",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1565,The Virginity Hit,2010,2000000,636706,0,636706,9,-1363294,-2.1411671949062834,-0.681647,0.0,2010 The Virginity Hit,4.834,2010-09-10,en,4.6,35,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,The Last Five Years,2015,2000000,147299,57999,205298,2,-1794702,-8.741936112382975,-0.897351,0.2825112762910501,2015 The Last Five Years,5.079,2015-02-13,en,5.9,230,"['Comedy', 'Drama', 'Music', 'Romance']","Comedy,Drama,Music,Romance",0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1567,Lost River,2015,2000000,45431,1964213,2009644,4,9644,0.004798859897573899,0.004822,0.9773935085020033,2015 Lost River,7.029,2015-04-10,en,5.8,352,"['Fantasy', 'Thriller', 'Drama']","Fantasy,Thriller,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1568,Knock Knock,2015,2000000,36336,6292180,6328516,10,4328516,0.6839701440274466,2.164258,0.9942583695766907,2015 Knock Knock,17.867,2015-10-09,en,5.0,1490,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1569,The First Time,2012,2000000,17061,0,17061,10,-1982939,-116.22642283570717,-0.9914695,0.0,2012 The First Time,11.25,2012-10-19,en,7.0,1426,"['Drama', 'Comedy', 'Romance']","Drama,Comedy,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1570,Circle,2010,2000000,10024,0,10024,8,-1989976,-198.52114924181964,-0.994988,0.0,2010 Circle,2.587,2010-09-11,en,3.8,6,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1571,Plush,2013,2000000,3080,25784,28864,9,-1971136,-68.29046563192905,-0.985568,0.8932926829268293,2013 Plush,6.09,2013-09-13,en,5.7,64,['Thriller'],Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1572,Grave Encounters,2011,2000000,0,2151887,2151887,9,151887,0.07058316723880018,0.0759435,1.0,2011 Grave Encounters,8.475,2011-09-09,en,6.2,700,"['Thriller', 'Horror']","Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1573,Bone Tomahawk,2015,2000000,0,475846,475846,10,-1524154,-3.203040479482858,-0.762077,1.0,2015 Bone Tomahawk,11.891,2015-10-23,en,6.8,905,"['Horror', 'Western']","Horror,Western",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1574,Straight A's,2013,2000000,0,0,0,3,-2000000,-inf,-1.0,0.0,2013 Straight A's,5.307,2013-03-19,en,5.3,71,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1575,Highway,2012,2000000,0,0,0,12,-2000000,-inf,-1.0,0.0,2012 Highway,2.409,2012-09-09,en,2.7,3,[None],None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,Coffee Town,2013,2000000,0,0,0,7,-2000000,-inf,-1.0,0.0,2013 Coffee Town,4.758,2013-07-09,en,6.7,56,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,Lucky Dog,2014,2000000,0,0,0,12,-2000000,-inf,-1.0,0.0,2014 Lucky Dog,0.628,2014-01-01,en,4.0,1,[None],None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,The Curse of Downers Grove,2015,2000000,0,0,0,8,-2000000,-inf,-1.0,0.0,2015 The Curse of Downers Grove,3.674,2015-08-21,en,4.7,42,"['Thriller', 'Mystery', 'Horror', 'Drama']","Thriller,Mystery,Horror,Drama",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1579,Wind Walkers,2015,2000000,0,0,0,12,-2000000,-inf,-1.0,0.0,2015 Wind Walkers,1.388,2015-10-16,en,6.0,8,"['Action', 'Horror', 'Thriller']","Action,Horror,Thriller",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1580,The Dog Lover,2016,2000000,0,0,0,7,-2000000,-inf,-1.0,0.0,2016 The Dog Lover,1.61,2016-07-08,en,5.9,11,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1581,Shark Lake,2015,2000000,0,0,0,12,-2000000,-inf,-1.0,0.0,2015 Shark Lake,3.521,2015-10-02,en,3.9,31,['Thriller'],Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1582,Buried,2010,1987650,1044143,20226147,21270290,9,19282640,0.9065527550400112,9.701225064774986,0.9509107304131725,2010 Buried,10.888,2010-09-24,en,6.6,1487,"['Drama', 'Thriller', 'Mystery']","Drama,Thriller,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1583,Nowhere Boy,2010,1900000,1445366,6339863,7785229,10,5885229,0.755948090929631,3.097488947368421,0.8143450886287352,2010 Nowhere Boy,7.099,2010-01-27,en,7.3,469,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1584,Brotherly Love,2015,1900000,478595,0,478595,4,-1421405,-2.9699537186974374,-0.7481078947368421,0.0,2015 Brotherly Love,2.157,2015-04-24,en,6.8,53,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1585,Submarine,2011,1900000,467602,4114335,4581937,6,2681937,0.5853282138100109,1.4115457894736843,0.8979466544389414,2011 Submarine,7.412,2011-06-03,en,7.4,770,"['Drama', 'Comedy', 'Romance']","Drama,Comedy,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1586,Stranded,2013,1900000,0,285593,285593,7,-1614407,-5.6528241238405705,-0.8496878947368421,1.0,2013 Stranded,6.563,2013-07-26,en,3.6,73,"['Horror', 'Science Fiction']","Horror,Science Fiction",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1587,The Last Exorcism,2010,1800000,41034350,29131550,70165900,8,68365900,0.9743465130497863,37.98105555555556,0.41518102098027676,2010 The Last Exorcism,9.35,2010-08-27,en,5.6,519,"['Horror', 'Drama', 'Thriller']","Horror,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1588,Carrie,1976,1800000,25878153,0,25878153,11,24078153,0.9304432584504775,13.376751666666667,0.0,1976 Carrie,9.467,1976-11-03,en,7.1,1766,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1589,Beasts of the Southern Wild,2012,1800000,12795746,10469386,23265132,6,21465132,0.9226309999014835,11.925073333333334,0.45000329248078197,2012 Beasts of the Southern Wild,7.53,2012-06-29,en,6.9,605,"['Drama', 'Fantasy', 'Adventure']","Drama,Fantasy,Adventure",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1590,Higher Ground,2011,1800000,841056,1637,842693,8,-957307,-1.1360091990796173,-0.5318372222222222,0.0019425816993851853,2011 Higher Ground,4.545,2011-08-26,en,5.9,21,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1591,Dysfunctional Friends,2012,1800000,0,0,0,2,-1800000,-inf,-1.0,0.0,2012 Dysfunctional Friends,1.392,2012-02-03,en,5.3,6,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1592,Independence Daysaster,2013,1800000,0,0,0,12,-1800000,-inf,-1.0,0.0,2013 Independence Daysaster,3.562,2013-06-27,en,4.2,35,"['Action', 'Science Fiction']","Action,Science Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1593,Against the Wild,2014,1800000,0,0,0,3,-1800000,-inf,-1.0,0.0,2014 Against the Wild,1.842,2014-03-11,en,5.2,27,"['Adventure', 'Family']","Adventure,Family",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1594,I Spit on Your Grave,2010,1750000,93051,1185420,1278471,10,-471529,-0.3688226013730464,-0.2694451428571429,0.9272169646397924,2010 I Spit on Your Grave,13.102,2010-10-08,en,6.3,977,"['Thriller', 'Crime', 'Horror']","Thriller,Crime,Horror",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1595,The Lunchbox,2014,1700000,4231500,8000000,12231500,2,10531500,0.8610145934676859,6.195,0.6540489719167722,2014 The Lunchbox,5.888,2014-02-28,hi,7.3,350,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1596,Grace Unplugged,2013,1700000,2507159,0,2507159,10,807159,0.32194168778286497,0.47479941176470586,0.0,2013 Grace Unplugged,1.957,2013-10-04,en,6.3,38,"['Drama', 'Music']","Drama,Music",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1597,Saul fia,2015,1700000,1777043,7919494,9696537,12,7996537,0.8246796768784567,4.703845294117647,0.8167342629641902,2015 Saul fia,8.758,2015-12-18,hu,7.2,506,"['War', 'Drama', 'Thriller']","War,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1598,Braid,2019,1660000,0,80745,80745,2,-1579255,-19.558548516936032,-0.9513584337349398,1.0,2019 Braid,5.972,2019-02-01,en,6.4,18,"['Thriller', 'Drama', 'Horror']","Thriller,Drama,Horror",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1599,N-Secure,2010,1600000,2595644,0,2595644,10,995644,0.38358264846797174,0.6222775,0.0,2010 N-Secure,1.132,2010-10-15,en,4.8,6,"['Drama', 'Crime', 'Thriller']","Drama,Crime,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1600,Two Night Stand,2014,1600000,15600,852481,868081,9,-731919,-0.8431459737052187,-0.457449375,0.9820293267563741,2014 Two Night Stand,9.191,2014-09-26,en,6.5,1241,"['Romance', 'Comedy']","Romance,Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1601,Insidious,2011,1500000,54009150,45861736,99870886,4,98370886,0.984980607862035,65.58059066666667,0.45921026474121796,2011 Insidious,16.197,2011-04-01,en,6.9,3582,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1602,Moonlight,2016,1500000,27854931,37390581,65245512,10,63745512,0.9770099129576912,42.497008,0.5730751411683305,2016 Moonlight,15.948,2016-10-21,en,7.4,3893,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1603,Moonlight,2016,1500000,27854931,37390581,65245512,10,63745512,0.9770099129576912,42.497008,0.5730751411683305,2016 Moonlight,15.948,2016-10-21,en,7.4,3893,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1604,Unsane,2018,1500000,7690044,6554887,14244931,3,12744931,0.894699384644264,8.496620666666667,0.4601557564582096,2018 Unsane,16.316,2018-03-23,en,6.2,667,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1605,The To Do List,2013,1500000,3491669,637159,4128828,7,2628828,0.6367007780416137,1.752552,0.15431957930918896,2013 The To Do List,7.33,2013-07-26,en,5.5,534,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1606,The Gatekeepers,2013,1500000,2408553,183755,2592308,2,1092308,0.42136505384391054,0.7282053333333334,0.07088470968727481,2013 The Gatekeepers,4.534,2013-02-01,en,7.2,51,['Documentary'],Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,Blood Simple,1985,1500000,1690913,1039964,2730877,1,1230877,0.4507259023383331,0.8205846666666666,0.3808168584670785,1985 Blood Simple,10.374,1985-01-18,en,7.4,554,"['Crime', 'Drama', 'Thriller']","Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1608,The Lords of Salem,2013,1500000,1165881,375250,1541131,4,41131,0.026688840857785612,0.027420666666666666,0.2434900083120773,2013 The Lords of Salem,8.434,2013-04-19,en,5.3,445,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1609,31,2016,1500000,779820,142907,922727,10,-577273,-0.6256162440245057,-0.38484866666666667,0.15487462705654,2016 31,8.683,2016-10-21,en,5.2,370,"['Horror', 'Thriller', 'Mystery']","Horror,Thriller,Mystery",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1610,Amigo,2011,1500000,184705,0,184705,8,-1315295,-7.12105790314285,-0.8768633333333333,0.0,2011 Amigo,0.84,2011-08-19,en,4.8,4,"['Drama', 'History', 'War']","Drama,History,War",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1611,The Disappearance of Alice Creed,2010,1500000,166980,1438159,1605139,8,105139,0.06550149239411665,0.07009266666666666,0.895971626133313,2010 The Disappearance of Alice Creed,9.087,2010-04-30,en,6.6,280,"['Crime', 'Drama', 'Thriller']","Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1612,The Square,2013,1500000,124244,52018,176262,10,-1323738,-7.510058889607516,-0.882492,0.29511749554640254,2013 The Square,5.596,2013-10-25,ar,7.8,84,"['Documentary', 'Drama', 'History']","Documentary,Drama,History",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1613,Road Hard,2015,1500000,113169,0,113169,3,-1386831,-12.25451316173157,-0.924554,0.0,2015 Road Hard,1.08,2015-03-06,en,6.6,12,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,Housebound,2014,1500000,0,236863,236863,10,-1263137,-5.332774641881594,-0.8420913333333333,1.0,2014 Housebound,8.455,2014-10-17,en,6.6,505,"['Horror', 'Comedy', 'Thriller']","Horror,Comedy,Thriller",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1615,Teefa in Trouble,2018,1500000,0,98806,98806,7,-1401194,-14.181264295690545,-0.9341293333333334,1.0,2018 Teefa in Trouble,4.486,2018-07-20,ur,7.6,11,"['Drama', 'Comedy', 'Action', 'Crime']","Drama,Comedy,Action,Crime",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1616,The Lion of Judah,2011,1500000,0,0,0,6,-1500000,-inf,-1.0,0.0,2011 The Lion of Judah,1.4,2011-06-03,en,4.5,3,"['Adventure', 'Animation', 'Comedy', 'Family']","Adventure,Animation,Comedy,Family",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1617,#Horror,2015,1500000,0,0,0,11,-1500000,-inf,-1.0,0.0,2015 #Horror,6.099,2015-11-20,de,3.3,102,"['Drama', 'Mystery', 'Horror', 'Thriller']","Drama,Mystery,Horror,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1618,Checkmate,2015,1500000,0,0,0,9,-1500000,-inf,-1.0,0.0,2015 Checkmate,3.764,2015-07-03,en,4.2,20,"['Thriller', 'Action', 'Crime']","Thriller,Action,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1619,Mustang,2015,1400000,845464,4707120,5552584,11,4152584,0.7478651381050696,2.9661314285714284,0.8477350365163319,2015 Mustang,7.459,2015-11-20,tr,8.0,755,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1620,La chambre bleue,2014,1400000,260441,1684979,1945420,10,545420,0.28036105314019594,0.3895857142857143,0.8661260807434898,2014 La chambre bleue,3.824,2014-10-03,fr,6.6,52,"['Drama', 'Crime', 'Thriller']","Drama,Crime,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1621,Eddie: The Sleepwalking Cannibal,2013,1400000,1632,0,1632,4,-1398368,-856.843137254902,-0.9988342857142857,0.0,2013 Eddie: The Sleepwalking Cannibal,2.586,2013-04-05,en,6.2,33,"['Horror', 'Comedy']","Horror,Comedy",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1622,My Girlfriend's Boyfriend,2010,1400000,0,0,0,5,-1400000,-inf,-1.0,0.0,2010 My Girlfriend's Boyfriend,4.378,2010-04-22,en,5.9,68,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,House at the End of the Drive,2014,1400000,0,0,0,12,-1400000,-inf,-1.0,0.0,2014 House at the End of the Drive,1.4,2014-01-11,en,8.0,1,"['Thriller', 'Horror']","Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
